"","gt","pred","this_gene"
"Cell_91746",2.59323363614355,0.14892393,"CD3E"
"Cell_91779",2.02668727494107,0.94764155,"CD3E"
"Cell_91798",0,1.1892241,"CD3E"
"Cell_91841",0,0.16979714,"CD3E"
"Cell_91842",0.807607349180114,0.12465288,"CD3E"
"Cell_91916",0,0.07728642,"CD3E"
"Cell_91930",0,0.3246503,"CD3E"
"Cell_92003",0,0.12931293,"CD3E"
"Cell_92025",0,0.09446967,"CD3E"
"Cell_92059",0,0.08567204,"CD3E"
"Cell_92024",0,0.18247338,"CD3E"
"Cell_92058",0,0.13363701,"CD3E"
"Cell_92101",0,0.17683618,"CD3E"
"Cell_92189",0,0.12282778,"CD3E"
"Cell_92256",0,0.16768919,"CD3E"
"Cell_92241",0,0.105434015,"CD3E"
"Cell_92255",0,0.13008803,"CD3E"
"Cell_92295",0,0.17480402,"CD3E"
"Cell_92377",0,0.107048824,"CD3E"
"Cell_92350",0,0.57409185,"CD3E"
"Cell_92359",0,0.1739921,"CD3E"
"Cell_92360",0,0.87287045,"CD3E"
"Cell_92393",3.20450187950526,1.0298795,"CD3E"
"Cell_92460",2.53085093011918,1.1136769,"CD3E"
"Cell_92518",0,0.41547462,"CD3E"
"Cell_92538",0,0.29357824,"CD3E"
"Cell_92571",0,0.14186762,"CD3E"
"Cell_92608",0,0.106716774,"CD3E"
"Cell_92640",0,0.15133658,"CD3E"
"Cell_92678",0,0.15882143,"CD3E"
"Cell_92727",0,0.04683677,"CD3E"
"Cell_92781",1.50182009068335,0.10104255,"CD3E"
"Cell_92806",0,0.11600778,"CD3E"
"Cell_92846",0,0.09315258,"CD3E"
"Cell_92845",0,0.10224264,"CD3E"
"Cell_92844",0,0.7502113,"CD3E"
"Cell_92860",2.13163873296182,1.1376399,"CD3E"
"Cell_92870",0,0.12104791,"CD3E"
"Cell_92964",0,0.15011595,"CD3E"
"Cell_92963",0,0.2137537,"CD3E"
"Cell_92999",0,0.20066614,"CD3E"
"Cell_92962",0,0.110954784,"CD3E"
"Cell_92947",0,0.16713895,"CD3E"
"Cell_93049",0,0.16243593,"CD3E"
"Cell_93050",0,0.08831932,"CD3E"
"Cell_93073",0,0.16165009,"CD3E"
"Cell_93095",0.787050961822826,1.075509,"CD3E"
"Cell_93106",0,0.42300946,"CD3E"
"Cell_93094",0,0.18106027,"CD3E"
"Cell_93153",2.12311379246404,0.15588717,"CD3E"
"Cell_93138",0,0.7384181,"CD3E"
"Cell_93171",2.24064924142096,1.0029259,"CD3E"
"Cell_93170",0,0.1352378,"CD3E"
"Cell_93139",0,0.15291269,"CD3E"
"Cell_93259",0,0.18836157,"CD3E"
"Cell_93258",0,0.1242065,"CD3E"
"Cell_93273",0,0.8377404,"CD3E"
"Cell_93309",0,0.15521722,"CD3E"
"Cell_93359",0,0.15604918,"CD3E"
"Cell_93429",0,0.10596941,"CD3E"
"Cell_93459",0,0.16368292,"CD3E"
"Cell_93458",0,0.20471708,"CD3E"
"Cell_93494",0,0.442684,"CD3E"
"Cell_93533",0,0.19952752,"CD3E"
"Cell_93558",0,0.15523295,"CD3E"
"Cell_93557",0,0.07791104,"CD3E"
"Cell_93556",0,0.30410755,"CD3E"
"Cell_93579",0,0.15723594,"CD3E"
"Cell_93597",0,0.13898921,"CD3E"
"Cell_93617",0,0.1247733,"CD3E"
"Cell_93630",0,0.14820169,"CD3E"
"Cell_93678",0,0.09600774,"CD3E"
"Cell_93629",0,0.15808888,"CD3E"
"Cell_93644",0,0.15465625,"CD3E"
"Cell_93660",0,0.11480888,"CD3E"
"Cell_93714",0,0.124333,"CD3E"
"Cell_93715",2.56603207543199,0.9214367,"CD3E"
"Cell_93760",0,0.18633425,"CD3E"
"Cell_93761",0,0.14159694,"CD3E"
"Cell_93779",0,0.24383807,"CD3E"
"Cell_93803",0,0.16004625,"CD3E"
"Cell_93781",0,0.17278914,"CD3E"
"Cell_93802",0,0.1674682,"CD3E"
"Cell_93835",0,0.09709127,"CD3E"
"Cell_93780",0,0.17619926,"CD3E"
"Cell_93866",0.635756667634498,0.14565685,"CD3E"
"Cell_93836",0,0.24034314,"CD3E"
"Cell_93834",0,0.142872,"CD3E"
"Cell_93935",0,0.16985507,"CD3E"
"Cell_93897",0,0.321807,"CD3E"
"Cell_93968",0,0.17549005,"CD3E"
"Cell_94034",0,0.1750029,"CD3E"
"Cell_94035",1.75012109124934,1.0610117,"CD3E"
"Cell_94051",1.39420811693757,0.81283915,"CD3E"
"Cell_94120",0,0.289794,"CD3E"
"Cell_94168",0,0.064686,"CD3E"
"Cell_94184",0.986540061016749,0.04822019,"CD3E"
"Cell_94167",0,0.16389789,"CD3E"
"Cell_94272",2.61177476342774,0.64644194,"CD3E"
"Cell_94258",3.0474387278212,0.97500765,"CD3E"
"Cell_94271",0,0.0453332,"CD3E"
"Cell_94324",2.13163873296182,0.64674073,"CD3E"
"Cell_94401",0,0.16861875,"CD3E"
"Cell_94412",0,0.06694528,"CD3E"
"Cell_94430",1.59305644965443,0.09328326,"CD3E"
"Cell_94465",0,0.070320964,"CD3E"
"Cell_94431",3.51961213190332,0.023280779,"CD3E"
"Cell_94505",0,0.06956917,"CD3E"
"Cell_94527",0,1.1511443,"CD3E"
"Cell_94548",0,0.10564422,"CD3E"
"Cell_94549",0,0.07424287,"CD3E"
"Cell_94582",2.00414289726222,0.5023552,"CD3E"
"Cell_94681",0,0.08750154,"CD3E"
"Cell_94618",0,0.04327154,"CD3E"
"Cell_94619",0,0.082823865,"CD3E"
"Cell_94599",0,0.052211847,"CD3E"
"Cell_94658",0,0.23816772,"CD3E"
"Cell_94657",0,0.060971577,"CD3E"
"Cell_94680",0,0.07948344,"CD3E"
"Cell_94701",0,0.05437977,"CD3E"
"Cell_94702",0,0.07911644,"CD3E"
"Cell_94734",1.93299015182092,0.049805883,"CD3E"
"Cell_94756",0,0.060460776,"CD3E"
"Cell_94753",1.49408643724033,0.71988565,"CD3E"
"Cell_94752",0,0.057493247,"CD3E"
"Cell_94754",3.29183764271115,1.0720437,"CD3E"
"Cell_94751",0.733066068899894,0.042071596,"CD3E"
"Cell_94801",0,0.031864375,"CD3E"
"Cell_94862",0,0.06715556,"CD3E"
"Cell_94851",0,0.027521139,"CD3E"
"Cell_94852",0,0.032375243,"CD3E"
"Cell_94755",0,0.060014725,"CD3E"
"Cell_94898",0,0.0505144,"CD3E"
"Cell_94923",1.40086301840817,0.03849662,"CD3E"
"Cell_94974",0,0.05982327,"CD3E"
"Cell_94994",0,0.049668558,"CD3E"
"Cell_95042",0,0.14231715,"CD3E"
"Cell_95108",0,0.12056253,"CD3E"
"Cell_95120",0,0.046659276,"CD3E"
"Cell_95209",0,0.026328728,"CD3E"
"Cell_95226",0,1.0823456,"CD3E"
"Cell_95225",3.60623978820745,0.5315363,"CD3E"
"Cell_95249",3.14590870614836,1.1506737,"CD3E"
"Cell_95302",0,0.078036316,"CD3E"
"Cell_95301",0,0.051310338,"CD3E"
"Cell_95320",0,0.041066416,"CD3E"
"Cell_95347",3.65197147864996,1.2236966,"CD3E"
"Cell_95346",0,0.05577302,"CD3E"
"Cell_95392",0,0.052839603,"CD3E"
"Cell_95393",0,0.027891874,"CD3E"
"Cell_95459",0,0.10583728,"CD3E"
"Cell_95484",0.63189521497995,0.0623532,"CD3E"
"Cell_95485",0,0.3646629,"CD3E"
"Cell_95486",0,0.27114818,"CD3E"
"Cell_95504",0,0.07166022,"CD3E"
"Cell_95519",0,0.108980715,"CD3E"
"Cell_95503",3.65197147864996,1.1680304,"CD3E"
"Cell_95502",0,0.045614075,"CD3E"
"Cell_95560",0,0.07569631,"CD3E"
"Cell_95590",3.22471081129985,1.1734705,"CD3E"
"Cell_95559",0,0.102475755,"CD3E"
"Cell_95627",0,0.15574948,"CD3E"
"Cell_95626",0,0.17716621,"CD3E"
"Cell_95641",2.01910745499664,0.06510331,"CD3E"
"Cell_95688",1.99675629516219,0.097792044,"CD3E"
"Cell_95665",0,0.12028952,"CD3E"
"Cell_95689",0,0.8905429,"CD3E"
"Cell_95702",1.29060957654487,0.20178056,"CD3E"
"Cell_95724",0,0.09419184,"CD3E"
"Cell_95723",1.98943226668778,1.3326997,"CD3E"
"Cell_95793",0,0.15797763,"CD3E"
"Cell_95770",2.76240322150559,1.330575,"CD3E"
"Cell_95771",2.93768521145074,1.227801,"CD3E"
"Cell_95725",0.992963452400211,1.240963,"CD3E"
"Cell_95769",1.23697338286909,0.1172858,"CD3E"
"Cell_95813",3.14590870614836,0.8485449,"CD3E"
"Cell_95845",3.1925432699733,0.8873965,"CD3E"
"Cell_95846",0,0.05359292,"CD3E"
"Cell_95847",2.90031120215831,0.7311832,"CD3E"
"Cell_95872",0,0.109319046,"CD3E"
"Cell_95873",0,0.120293796,"CD3E"
"Cell_95874",0,0.11631232,"CD3E"
"Cell_95871",0,0.13753839,"CD3E"
"Cell_95870",0,0.36716062,"CD3E"
"Cell_95917",3.43486482499388,1.2233404,"CD3E"
"Cell_95918",0,0.08969958,"CD3E"
"Cell_95939",0,0.08796089,"CD3E"
"Cell_95916",2.54390222321658,1.0246743,"CD3E"
"Cell_95954",0,0.3482928,"CD3E"
"Cell_95955",0,0.09134878,"CD3E"
"Cell_95975",3.04395047136159,0.9393641,"CD3E"
"Cell_95993",0,0.12731323,"CD3E"
"Cell_96012",0,0.0664949,"CD3E"
"Cell_96011",0,0.048021503,"CD3E"
"Cell_96030",2.93768521145074,0.81466454,"CD3E"
"Cell_96053",0,0.071973614,"CD3E"
"Cell_96029",2.5840863619006,0.6750683,"CD3E"
"Cell_96098",0,0.16925673,"CD3E"
"Cell_96116",2.18453484284584,0.8532196,"CD3E"
"Cell_96136",0,0.025837427,"CD3E"
"Cell_96137",1.40086301840817,0.045591515,"CD3E"
"Cell_96187",0,0.33463714,"CD3E"
"Cell_96204",0,0.037624996,"CD3E"
"Cell_96203",0,0.07152905,"CD3E"
"Cell_96243",1.25784982560654,0.044995677,"CD3E"
"Cell_96202",3.14590870614836,0.6722599,"CD3E"
"Cell_96225",3.01642571253984,1.1001023,"CD3E"
"Cell_96263",0,0.07045408,"CD3E"
"Cell_96278",0,0.88906,"CD3E"
"Cell_96299",0,0.11297091,"CD3E"
"Cell_96244",1.58426163223573,0.5637046,"CD3E"
"Cell_96276",2.06560089848364,0.40048766,"CD3E"
"Cell_96364",2.79527117359601,0.92040104,"CD3E"
"Cell_96398",0,0.15892078,"CD3E"
"Cell_96400",2.70720650509042,0.90610725,"CD3E"
"Cell_96399",0,0.06312,"CD3E"
"Cell_96416",0,0.116629146,"CD3E"
"Cell_96417",0,0.10912173,"CD3E"
"Cell_96430",0,0.06804105,"CD3E"
"Cell_96431",0,0.32580456,"CD3E"
"Cell_96451",2.09801183022771,0.15706074,"CD3E"
"Cell_96450",2.10630158040422,0.76262397,"CD3E"
"Cell_96486",0,0.044033803,"CD3E"
"Cell_96536",0,0.14254948,"CD3E"
"Cell_96537",0,0.6893328,"CD3E"
"Cell_96558",0,1.1216763,"CD3E"
"Cell_96559",2.8641633488237,1.2448248,"CD3E"
"Cell_96608",3.70919199025286,1.2142639,"CD3E"
"Cell_96621",0,0.08068088,"CD3E"
"Cell_96647",1.09698094551053,0.119592085,"CD3E"
"Cell_96665",3.51961213190332,1.2602812,"CD3E"
"Cell_96679",2.84071107599741,0.93507665,"CD3E"
"Cell_96648",1.16706938564392,0.22986725,"CD3E"
"Cell_96729",0,0.096828066,"CD3E"
"Cell_96807",0,0.2816852,"CD3E"
"Cell_96728",0,0.06423475,"CD3E"
"Cell_96808",1.89300126186865,1.2470999,"CD3E"
"Cell_96826",0,0.65483254,"CD3E"
"Cell_96842",0,0.18823841,"CD3E"
"Cell_96875",0,0.30161062,"CD3E"
"Cell_96960",0,0.053593732,"CD3E"
"Cell_96936",0.657189199095847,0.06895353,"CD3E"
"Cell_96923",1.38110033134675,0.90926456,"CD3E"
"Cell_96973",0.973948676192818,0.23112677,"CD3E"
"Cell_97007",2.53085093011918,1.2311777,"CD3E"
"Cell_97021",0,0.844697,"CD3E"
"Cell_97051",0,0.07102572,"CD3E"
"Cell_97070",0,0.091551565,"CD3E"
"Cell_97068",0.711245190181069,0.06702788,"CD3E"
"Cell_97105",0.706396470382501,1.1243314,"CD3E"
"Cell_97142",0,0.05917963,"CD3E"
"Cell_97190",0,0.05801888,"CD3E"
"Cell_97242",0,0.04863531,"CD3E"
"Cell_97272",0,0.6123329,"CD3E"
"Cell_97309",0,0.10980778,"CD3E"
"Cell_97327",1.49794240106992,0.12532793,"CD3E"
"Cell_97373",0,0.082569435,"CD3E"
"Cell_97328",0,0.26287696,"CD3E"
"Cell_97372",0,0.0587731,"CD3E"
"Cell_97423",0,0.0256785,"CD3E"
"Cell_97456",1.28502392361391,0.16491364,"CD3E"
"Cell_97492",0,0.08623573,"CD3E"
"Cell_97518",0,0.10438571,"CD3E"
"Cell_97501",0,0.090504736,"CD3E"
"Cell_97503",0,0.8531917,"CD3E"
"Cell_97502",0,0.10836031,"CD3E"
"Cell_97530",0,0.068844214,"CD3E"
"Cell_97531",0,0.17481138,"CD3E"
"Cell_97517",0,0.272118,"CD3E"
"Cell_97435",2.08707679420892,0.17109738,"CD3E"
"Cell_97504",0,0.07830997,"CD3E"
"Cell_97615",0,0.08728441,"CD3E"
"Cell_97614",2.97636205050854,1.2465342,"CD3E"
"Cell_97646",0,0.08787661,"CD3E"
"Cell_97675",0,0.09531403,"CD3E"
"Cell_97700",0,0.06291802,"CD3E"
"Cell_97719",0,0.08114696,"CD3E"
"Cell_97720",0,0.07314093,"CD3E"
"Cell_97701",0,0.12636779,"CD3E"
"Cell_97765",0,0.051566817,"CD3E"
"Cell_97764",1.43519326722986,1.0300286,"CD3E"
"Cell_97823",0,0.07001088,"CD3E"
"Cell_97857",0,0.18119651,"CD3E"
"Cell_97878",1.65777325044062,0.14508362,"CD3E"
"Cell_97963",0.743605425563599,0.07022751,"CD3E"
"Cell_97918",0,0.07928168,"CD3E"
"Cell_97948",1.80660397850632,0.97288936,"CD3E"
"Cell_97947",0,0.16340153,"CD3E"
"Cell_97946",0,0.07059499,"CD3E"
"Cell_97980",0,0.5541726,"CD3E"
"Cell_98033",0,0.050067734,"CD3E"
"Cell_98046",0,0.14869247,"CD3E"
"Cell_98045",0,0.06949557,"CD3E"
"Cell_98044",2.97636205050854,0.8466379,"CD3E"
"Cell_98061",0,0.36875793,"CD3E"
"Cell_98120",0,0.08498732,"CD3E"
"Cell_98119",1.31348010999807,0.09273332,"CD3E"
"Cell_98118",0.854581606973366,0.08750418,"CD3E"
"Cell_98121",0,0.37215975,"CD3E"
"Cell_98135",0,0.08848875,"CD3E"
"Cell_98134",0,0.060718205,"CD3E"
"Cell_98169",0,0.057133883,"CD3E"
"Cell_98201",1.11726963769875,0.09247407,"CD3E"
"Cell_98226",0,0.04183918,"CD3E"
"Cell_98200",1.75012109124934,0.10552341,"CD3E"
"Cell_98214",0,0.06491155,"CD3E"
"Cell_98239",0,0.07431495,"CD3E"
"Cell_98253",2.01910745499664,1.0501329,"CD3E"
"Cell_98275",0,0.04933616,"CD3E"
"Cell_98353",1.84865940426515,1.1468238,"CD3E"
"Cell_98354",1.68398903985515,1.2091445,"CD3E"
"Cell_98352",3.44366459697319,0.9743144,"CD3E"
"Cell_98336",0,0.13134475,"CD3E"
"Cell_98372",0,0.1294398,"CD3E"
"Cell_98421",0,0.058883708,"CD3E"
"Cell_98452",0,0.087157466,"CD3E"
"Cell_98453",0.918416283032932,0.043612394,"CD3E"
"Cell_98479",0,0.0854426,"CD3E"
"Cell_98509",0,0.10729748,"CD3E"
"Cell_98508",0,0.055648495,"CD3E"
"Cell_98569",0.761876977713921,0.059701234,"CD3E"
"Cell_98568",0,0.33692276,"CD3E"
"Cell_98567",0,0.053483453,"CD3E"
"Cell_98557",0,0.083049655,"CD3E"
"Cell_98632",0,0.04772677,"CD3E"
"Cell_98633",0.647634307913982,0.0014442087,"CD3E"
"Cell_98650",0,0.09603625,"CD3E"
"Cell_98662",0,0.91938895,"CD3E"
"Cell_98677",0,0.17832355,"CD3E"
"Cell_98689",0,0.13469729,"CD3E"
"Cell_98736",2.13507129494162,0.1574551,"CD3E"
"Cell_98770",0,0.07915359,"CD3E"
"Cell_98757",0,0.06287866,"CD3E"
"Cell_98788",0,0.062357485,"CD3E"
"Cell_98817",0,1.2566092,"CD3E"
"Cell_98837",0,0.14409117,"CD3E"
"Cell_98869",1.19734635721158,0.2727432,"CD3E"
"Cell_98890",0,0.059660185,"CD3E"
"Cell_98889",0,0.18695518,"CD3E"
"Cell_98853",0,0.06313204,"CD3E"
"Cell_98888",2.8641633488237,0.67065346,"CD3E"
"Cell_98938",0,0.08340912,"CD3E"
"Cell_98936",0,0.12024572,"CD3E"
"Cell_98935",3.40029866804407,1.1598045,"CD3E"
"Cell_98963",0,0.12966211,"CD3E"
"Cell_98937",0,0.11598487,"CD3E"
"Cell_99012",0,0.058417212,"CD3E"
"Cell_99027",0,0.23980923,"CD3E"
"Cell_99026",2.55712262148489,0.904284,"CD3E"
"Cell_99102",0,0.1927859,"CD3E"
"Cell_99081",0.689180087172591,0.14935772,"CD3E"
"Cell_99068",0,0.27071553,"CD3E"
"Cell_99129",0,0.1304407,"CD3E"
"Cell_99127",0,0.13398568,"CD3E"
"Cell_99130",0,0.1390988,"CD3E"
"Cell_99128",0,0.0718953,"CD3E"
"Cell_99147",0,0.030690432,"CD3E"
"Cell_99113",0,0.071736254,"CD3E"
"Cell_99184",3.12328122244626,0.5121944,"CD3E"
"Cell_99216",0,0.16913535,"CD3E"
"Cell_99260",0,0.058855224,"CD3E"
"Cell_99200",0,0.03588098,"CD3E"
"Cell_99245",0,0.09410729,"CD3E"
"Cell_99259",0,1.3162397,"CD3E"
"Cell_99293",1.26857152716046,0.8823472,"CD3E"
"Cell_99246",0,0.20960656,"CD3E"
"Cell_99322",0,0.112193696,"CD3E"
"Cell_99335",0,0.07476801,"CD3E"
"Cell_99334",1.27128240250507,0.22430363,"CD3E"
"Cell_99431",0,0.8382991,"CD3E"
"Cell_99476",0,0.043941688,"CD3E"
"Cell_99442",0,0.11413381,"CD3E"
"Cell_99475",0,0.059323985,"CD3E"
"Cell_99493",0,0.085287996,"CD3E"
"Cell_99474",0,0.090254545,"CD3E"
"Cell_99491",0,0.08970095,"CD3E"
"Cell_99473",0,0.09912472,"CD3E"
"Cell_99492",0,0.10929032,"CD3E"
"Cell_99562",0.884040972074139,0.23361476,"CD3E"
"Cell_99607",0,0.117887355,"CD3E"
"Cell_99619",0,0.104071535,"CD3E"
"Cell_99606",0,0.078665495,"CD3E"
"Cell_99652",0,0.30722257,"CD3E"
"Cell_99651",0,0.22336006,"CD3E"
"Cell_99662",0,0.13055396,"CD3E"
"Cell_99682",0,0.16746615,"CD3E"
"Cell_99762",0,0.16903324,"CD3E"
"Cell_99742",0,0.17880489,"CD3E"
"Cell_99774",0,0,"CD3E"
"Cell_99789",0,0.20130964,"CD3E"
"Cell_99773",0,0.051779795,"CD3E"
"Cell_99804",0.98125279154839,0.06929107,"CD3E"
"Cell_99844",0.6713476376528,0.1283238,"CD3E"
"Cell_99877",0,0.094408296,"CD3E"
"Cell_99878",0,0.2185761,"CD3E"
"Cell_99925",0,0.13370669,"CD3E"
"Cell_99951",1.10906040425465,1.4292231,"CD3E"
"Cell_99996",0,0.13854438,"CD3E"
"Cell_99997",0,0.14685388,"CD3E"
"Cell_100013",0,0.21709898,"CD3E"
"Cell_99998",0,0.09197817,"CD3E"
"Cell_100087",0,0.097637944,"CD3E"
"Cell_100144",0,0.24631086,"CD3E"
"Cell_100146",0,0.035253324,"CD3E"
"Cell_100145",0.445280153220205,0.10786605,"CD3E"
"Cell_100223",0,0.29259908,"CD3E"
"Cell_100209",0,0.053926565,"CD3E"
"Cell_100222",0.972398163773151,0.24760525,"CD3E"
"Cell_100272",0,0.099459566,"CD3E"
"Cell_100343",0,0.06691424,"CD3E"
"Cell_100450",0,0.08018688,"CD3E"
"Cell_100449",0,0.02787942,"CD3E"
"Cell_100492",0,0.40353084,"CD3E"
"Cell_100583",0,0.59579456,"CD3E"
"Cell_100602",0,0,"CD3E"
"Cell_100678",0,0.060680974,"CD3E"
"Cell_100698",0.719479110225916,0.10001358,"CD3E"
"Cell_100711",0,0.037706666,"CD3E"
"Cell_100710",0.602637325402471,0.1403673,"CD3E"
"Cell_100723",0,0.36192495,"CD3E"
"Cell_100739",2.38617276067345,0.24018286,"CD3E"
"Cell_100740",3.65197147864996,1.3737663,"CD3E"
"Cell_100758",0,0.20685792,"CD3E"
"Cell_100804",0,0.011109111,"CD3E"
"Cell_100820",0.556550929885217,0.013192028,"CD3E"
"Cell_100860",1.86317595084142,0.16300598,"CD3E"
"Cell_100859",0,0.11631661,"CD3E"
"Cell_100919",0,0.11154991,"CD3E"
"Cell_100950",0,0.22441041,"CD3E"
"Cell_100951",0.836038732721185,0.053305615,"CD3E"
"Cell_101034",1.33421480527747,0.07594532,"CD3E"
"Cell_101054",0,0.24182431,"CD3E"
"Cell_100987",0,0.28646657,"CD3E"
"Cell_101070",0,0,"CD3E"
"Cell_101225",0,0.27811298,"CD3E"
"Cell_101359",1.51755211097277,0.035445996,"CD3E"
"Cell_101408",0,0.07247451,"CD3E"
"Cell_101750",0,0.0031378032,"CD3E"
"Cell_101789",0,0.041958343,"CD3E"
"Cell_101984",0,0,"CD3E"
"Cell_102023",0,0.13026546,"CD3E"
"Cell_102022",2.10463749610446,1.183501,"CD3E"
"Cell_102092",0,0.04479541,"CD3E"
"Cell_102153",1.10500304146804,0.066520624,"CD3E"
"Cell_102288",1.61097253904896,0.2113514,"CD3E"
"Cell_102306",0.9267452300331,0.10698503,"CD3E"
"Cell_102324",0,0.04125453,"CD3E"
"Cell_102379",1.24212327767496,0.022841841,"CD3E"
"Cell_102305",0,0.036323026,"CD3E"
"Cell_102408",0.510355363981149,0.09335876,"CD3E"
"Cell_102501",0,0.12113366,"CD3E"
"Cell_102554",0,0.005075881,"CD3E"
"Cell_102741",0,0.03619693,"CD3E"
"Cell_102814",1.62933873651233,0.35803786,"CD3E"
"Cell_102925",0.997838340647337,0,"CD3E"
"Cell_102958",2.90440197547479,1.1998998,"CD3E"
"Cell_103020",0,0,"CD3E"
"Cell_103153",0,0,"CD3E"
"Cell_103168",0,0.02023303,"CD3E"
"Cell_103191",0,0,"CD3E"
"Cell_103216",2.26803364794014,0.65125126,"CD3E"
"Cell_103405",0,0.023337318,"CD3E"
"Cell_103482",1.11314914234488,0,"CD3E"
"Cell_103568",0,0.01417197,"CD3E"
"Cell_103629",0,0.024807572,"CD3E"
"Cell_103661",0.52840473397723,0,"CD3E"
"Cell_103727",1.66100066947966,0.024752844,"CD3E"
"Cell_103800",0.62808112035774,0,"CD3E"
"Cell_103812",0,0.121334866,"CD3E"
"Cell_103822",0,0.11364724,"CD3E"
"Cell_103833",0,0,"CD3E"
"Cell_103900",0,0.2437649,"CD3E"
"Cell_103960",1.43167860242357,0.64045,"CD3E"
"Cell_103975",3.55137930155098,1.0218323,"CD3E"
"Cell_103987",0,0.6435079,"CD3E"
"Cell_104039",0,0,"CD3E"
"Cell_104056",0,0.08661357,"CD3E"
"Cell_104120",0,0.05410403,"CD3E"
"Cell_104129",0,0.07505105,"CD3E"
"Cell_104167",0,0.04837124,"CD3E"
"Cell_104168",0,0.060030438,"CD3E"
"Cell_104183",0,0,"CD3E"
"Cell_104237",0.635756667634498,0.122041486,"CD3E"
"Cell_104282",0,0.22020057,"CD3E"
"Cell_104281",0,0.058522653,"CD3E"
"Cell_104296",1.13194712802102,0.04830663,"CD3E"
"Cell_104345",0,0,"CD3E"
"Cell_104364",0,0.032475796,"CD3E"
"Cell_104408",0,0.118507765,"CD3E"
"Cell_104424",0,0.08188548,"CD3E"
"Cell_104407",0,0.31504646,"CD3E"
"Cell_104451",0,0.17541097,"CD3E"
"Cell_104461",0,0.05317693,"CD3E"
"Cell_104502",0,0.113030985,"CD3E"
"Cell_104530",0,0,"CD3E"
"Cell_104514",0,0.033721663,"CD3E"
"Cell_104539",1.71287388123793,0,"CD3E"
"Cell_104577",0,0,"CD3E"
"Cell_104610",2.09801183022771,1.1836104,"CD3E"
"Cell_104626",0,0.31484637,"CD3E"
"Cell_104629",0,0.07013036,"CD3E"
"Cell_104628",0.67571708614457,0.06490802,"CD3E"
"Cell_104679",0,0.051792026,"CD3E"
"Cell_104812",0,0.17077619,"CD3E"
"Cell_104848",0,0.84985316,"CD3E"
"Cell_104865",0,0,"CD3E"
"Cell_104847",0,0.049811076,"CD3E"
"Cell_104882",0,0.40579343,"CD3E"
"Cell_104910",3.83221729054222,0.7837244,"CD3E"
"Cell_104929",0,0.11054962,"CD3E"
"Cell_104928",0.601477777947109,0.11185893,"CD3E"
"Cell_104989",0,0,"CD3E"
"Cell_104988",0,0,"CD3E"
"Cell_105029",0,0.0364712,"CD3E"
"Cell_105030",0,0.07538553,"CD3E"
"Cell_105003",0,0.26273534,"CD3E"
"Cell_105028",0,0.28807798,"CD3E"
"Cell_105063",0,0.08260937,"CD3E"
"Cell_105074",0.709621423013808,0.053123273,"CD3E"
"Cell_105124",0,0.06949776,"CD3E"
"Cell_105159",0,0.039412018,"CD3E"
"Cell_105205",0,0.054803252,"CD3E"
"Cell_105216",0,0.035851553,"CD3E"
"Cell_105217",0,0.09594592,"CD3E"
"Cell_105227",0,0.089979365,"CD3E"
"Cell_105245",1.22179169776883,0.048465718,"CD3E"
"Cell_91722",0,0.062087428,"CD3E"
"Cell_91709",0,0.3069006,"CD3E"
"Cell_91747",0.912949067550278,0.21625371,"CD3E"
"Cell_91723",0,0.18589175,"CD3E"
"Cell_91766",0,0.55814075,"CD3E"
"Cell_91780",0,0.29097497,"CD3E"
"Cell_91799",2.08165905326547,1.0959224,"CD3E"
"Cell_91822",0,0.12353148,"CD3E"
"Cell_91844",0,0.28519425,"CD3E"
"Cell_91869",0,0.22702709,"CD3E"
"Cell_91868",0,0.2079668,"CD3E"
"Cell_91866",0,0.9488923,"CD3E"
"Cell_91823",1.13836230333922,1.2070503,"CD3E"
"Cell_91883",1.18316878201824,0.23326941,"CD3E"
"Cell_91880",0,0.22744265,"CD3E"
"Cell_91881",0,0.20570917,"CD3E"
"Cell_91884",0,0.29977986,"CD3E"
"Cell_91900",3.85053207905604,1.2051525,"CD3E"
"Cell_91931",0,0.65938586,"CD3E"
"Cell_91933",2.64745776204996,1.1968421,"CD3E"
"Cell_91917",2.1489326980197,1.0003735,"CD3E"
"Cell_91932",0,0.17675072,"CD3E"
"Cell_91952",0,0.1882433,"CD3E"
"Cell_91934",0,1.1828327,"CD3E"
"Cell_91954",0,0.3228899,"CD3E"
"Cell_91968",0,0.9491531,"CD3E"
"Cell_91970",2.79527117359601,0.9312064,"CD3E"
"Cell_91986",0,0.4166635,"CD3E"
"Cell_91969",0,1.1649498,"CD3E"
"Cell_91987",0,0.9203556,"CD3E"
"Cell_92004",4.16275367975176,1.1189079,"CD3E"
"Cell_92026",3.3584538506248,0.9620396,"CD3E"
"Cell_92038",0,0.15377244,"CD3E"
"Cell_92039",0,0.3154785,"CD3E"
"Cell_92061",3.78724411956706,1.1630903,"CD3E"
"Cell_92060",0,0.16865109,"CD3E"
"Cell_92076",2.12311379246404,0.3169151,"CD3E"
"Cell_92089",0,1.5058192,"CD3E"
"Cell_92116",2.08165905326547,0.84088516,"CD3E"
"Cell_92117",0,0.7174234,"CD3E"
"Cell_92118",0,0.30164376,"CD3E"
"Cell_92119",0,0.089764334,"CD3E"
"Cell_92160",0,0.13433914,"CD3E"
"Cell_92140",3.61751383215564,0.9872349,"CD3E"
"Cell_92139",0,0.043642756,"CD3E"
