"","gt","pred","this_gene"
"cell145229",0,0.14120112,"SERPINA3"
"cell145230",0,0.032341387,"SERPINA3"
"cell145232",0.767604770895345,0.14999361,"SERPINA3"
"cell145233",0,0.029907811,"SERPINA3"
"cell145234",0,0.13620298,"SERPINA3"
"cell145236",0,0.02522852,"SERPINA3"
"cell145239",0,0.043944668,"SERPINA3"
"cell145240",0,0.0144137535,"SERPINA3"
"cell145241",0,0.098965876,"SERPINA3"
"cell145242",0,0,"SERPINA3"
"cell145243",0,0.08360722,"SERPINA3"
"cell145245",0,0.016947856,"SERPINA3"
"cell145247",0,0.0193827,"SERPINA3"
"cell145248",0,0.38564116,"SERPINA3"
"cell145249",0,0.0061104777,"SERPINA3"
"cell145251",0,0.5223888,"SERPINA3"
"cell145254",0,0.15401058,"SERPINA3"
"cell145256",0,0,"SERPINA3"
"cell145257",0,0.06883186,"SERPINA3"
"cell145258",0,0.0137126,"SERPINA3"
"cell145259",0,0.09646857,"SERPINA3"
"cell145260",0,0.02421174,"SERPINA3"
"cell145262",0,0.033674337,"SERPINA3"
"cell145263",0.840157912331009,0.035238657,"SERPINA3"
"cell145264",0,0.0496004,"SERPINA3"
"cell145265",0,0.02226527,"SERPINA3"
"cell145266",0,0.20811377,"SERPINA3"
"cell145267",0,0.022800628,"SERPINA3"
"cell145269",0,0.03967447,"SERPINA3"
"cell145270",0,0.10574092,"SERPINA3"
"cell145272",0,0.056647457,"SERPINA3"
"cell145273",0,0.25494117,"SERPINA3"
"cell145274",0,0.008809099,"SERPINA3"
"cell145276",0,0.07026007,"SERPINA3"
"cell145278",0,0.0336182,"SERPINA3"
"cell145280",0,0.057243418,"SERPINA3"
"cell145282",0,0.162293,"SERPINA3"
"cell145283",0,0.04658875,"SERPINA3"
"cell145284",0,0.023984939,"SERPINA3"
"cell145285",0,0.14855395,"SERPINA3"
"cell145286",0,0.04077639,"SERPINA3"
"cell145288",0,0.11395501,"SERPINA3"
"cell145294",0,0.19028091,"SERPINA3"
"cell145295",0,0.030587835,"SERPINA3"
"cell145296",0,0.04077019,"SERPINA3"
"cell145298",0,0.01260341,"SERPINA3"
"cell145299",0,0.025112165,"SERPINA3"
"cell145300",1.14245725821902,0.029192034,"SERPINA3"
"cell145302",0,0.02267015,"SERPINA3"
"cell145303",0.666562742547191,0.038368117,"SERPINA3"
"cell145304",0,0.04279069,"SERPINA3"
"cell145305",0,0.062872164,"SERPINA3"
"cell145306",0,0.068995856,"SERPINA3"
"cell145308",0,0,"SERPINA3"
"cell145309",0,0.019912833,"SERPINA3"
"cell145311",0,0.033619266,"SERPINA3"
"cell145313",0,0.014049137,"SERPINA3"
"cell145315",0,0.08782981,"SERPINA3"
"cell145316",0,0.022289217,"SERPINA3"
"cell145317",0,0.020810349,"SERPINA3"
"cell145318",0,0.015247548,"SERPINA3"
"cell145321",0,0.05470431,"SERPINA3"
"cell145323",0,0.017426183,"SERPINA3"
"cell145324",0,0.02771986,"SERPINA3"
"cell145325",0,0.0013843001,"SERPINA3"
"cell145326",0,0.0673837,"SERPINA3"
"cell145328",0,0.023330525,"SERPINA3"
"cell145329",0,0.01260283,"SERPINA3"
"cell145331",0,0.01051558,"SERPINA3"
"cell145334",0,0.062872015,"SERPINA3"
"cell145336",0,0,"SERPINA3"
"cell145337",0,0.03273095,"SERPINA3"
"cell145339",0,0.021914387,"SERPINA3"
"cell145340",0,0,"SERPINA3"
"cell145344",0,0.019823773,"SERPINA3"
"cell145345",0,0,"SERPINA3"
"cell145347",0,0.0072672726,"SERPINA3"
"cell145348",0,0.0060866596,"SERPINA3"
"cell145349",0,0.016468495,"SERPINA3"
"cell145350",0,0.015425846,"SERPINA3"
"cell145355",0,0.019425688,"SERPINA3"
"cell145356",0,0.0025128245,"SERPINA3"
"cell145358",0,0.051294316,"SERPINA3"
"cell145359",0,0.00018833876,"SERPINA3"
"cell145360",0,0.0125948405,"SERPINA3"
"cell145361",0,0,"SERPINA3"
"cell145362",0,0.0061537563,"SERPINA3"
"cell145363",0,0.019199252,"SERPINA3"
"cell145365",0,0.037893977,"SERPINA3"
"cell145366",0,0.014556343,"SERPINA3"
"cell145367",0,0.011898726,"SERPINA3"
"cell145368",0,0.0024476887,"SERPINA3"
"cell145369",0,0.024301007,"SERPINA3"
"cell145370",0,0.16352706,"SERPINA3"
"cell145372",0,0.16379367,"SERPINA3"
"cell145373",0,0.008380544,"SERPINA3"
"cell145375",0,0.013032454,"SERPINA3"
"cell145376",0,0.020585947,"SERPINA3"
"cell145378",0,0.032566294,"SERPINA3"
"cell145380",0,0.0023158551,"SERPINA3"
"cell145381",0,0.010623288,"SERPINA3"
"cell145383",0,0.016237887,"SERPINA3"
"cell145385",1.61673288704393,0.2133122,"SERPINA3"
"cell145386",0,0.26799813,"SERPINA3"
"cell145387",0,0.009463176,"SERPINA3"
"cell145388",0,0.0345723,"SERPINA3"
"cell145390",1.20830002371469,0.04065715,"SERPINA3"
"cell145391",0,0.0093847755,"SERPINA3"
"cell145393",0,0.011854532,"SERPINA3"
"cell145394",0,0.08238333,"SERPINA3"
"cell145395",0,0.056394733,"SERPINA3"
"cell145396",0,0,"SERPINA3"
"cell145397",0,0.06373801,"SERPINA3"
"cell145398",0,0.021138525,"SERPINA3"
"cell145401",0,0.013295973,"SERPINA3"
"cell145402",0,0.03220186,"SERPINA3"
"cell145403",0,0.008624029,"SERPINA3"
"cell145405",0,0.024646586,"SERPINA3"
"cell145407",0,0.032359198,"SERPINA3"
"cell145414",0,0.062414765,"SERPINA3"
"cell145417",0,0.06313708,"SERPINA3"
"cell145418",0,0.029802954,"SERPINA3"
"cell145421",0,0.03927302,"SERPINA3"
"cell145424",0.622993749700869,0,"SERPINA3"
"cell145426",0,0.0075591775,"SERPINA3"
"cell145427",0,0.24353121,"SERPINA3"
"cell145428",0,0.011718268,"SERPINA3"
"cell145432",0,0.004746908,"SERPINA3"
"cell145433",0,0,"SERPINA3"
"cell145434",0,0.022197802,"SERPINA3"
"cell145435",0,0,"SERPINA3"
"cell145439",0,0.038380858,"SERPINA3"
"cell145441",0,0.032392126,"SERPINA3"
"cell145443",0,0.012666697,"SERPINA3"
"cell145445",0,0.012200526,"SERPINA3"
"cell145446",0,0.030118365,"SERPINA3"
"cell145447",0,0.0149060665,"SERPINA3"
"cell145448",0,0,"SERPINA3"
"cell145449",0,0.002714473,"SERPINA3"
"cell145450",0.734149418796375,0.12397214,"SERPINA3"
"cell145451",0,0.0033355176,"SERPINA3"
"cell145452",0,0,"SERPINA3"
"cell145453",0,0.12697874,"SERPINA3"
"cell145454",0,0.050129544,"SERPINA3"
"cell145456",0,0.0074281963,"SERPINA3"
"cell145457",0,0.011418643,"SERPINA3"
"cell145458",0,0.031989735,"SERPINA3"
"cell145459",0,0.056043055,"SERPINA3"
"cell145460",0,0,"SERPINA3"
"cell145462",0,0.0070406585,"SERPINA3"
"cell145466",0,0,"SERPINA3"
"cell145468",0,0.046367247,"SERPINA3"
"cell145469",0,0.050136358,"SERPINA3"
"cell145470",0.854451478638875,0.07959496,"SERPINA3"
"cell145472",0,0.009290456,"SERPINA3"
"cell145473",0,0.005411765,"SERPINA3"
"cell145474",0,0.059259977,"SERPINA3"
"cell145475",0,0,"SERPINA3"
"cell145478",0,0.041721378,"SERPINA3"
"cell145481",0,0.02579022,"SERPINA3"
"cell145483",0,0.045390766,"SERPINA3"
"cell145484",0,0.029217754,"SERPINA3"
"cell145485",0,0.0056571993,"SERPINA3"
"cell145488",0,0,"SERPINA3"
"cell145490",0,0.025090296,"SERPINA3"
"cell145492",1.72737914853352,0.06593442,"SERPINA3"
"cell145493",0,0.031439085,"SERPINA3"
"cell145494",0,0.99138224,"SERPINA3"
"cell145496",0,0.15118964,"SERPINA3"
"cell145498",0,0.027336478,"SERPINA3"
"cell145499",0,0,"SERPINA3"
"cell145500",0,0.029668007,"SERPINA3"
"cell145501",0,0.05282357,"SERPINA3"
"cell145502",0,0,"SERPINA3"
"cell145503",0,0.010806358,"SERPINA3"
"cell145504",1.15139736904293,0.01858694,"SERPINA3"
"cell145507",0,0.00898132,"SERPINA3"
"cell145509",0,0.015291882,"SERPINA3"
"cell145511",0,0.00599559,"SERPINA3"
"cell145512",0,0,"SERPINA3"
"cell145513",0,0,"SERPINA3"
"cell145514",0,0,"SERPINA3"
"cell145515",0,0.012044162,"SERPINA3"
"cell145516",0,0.010275132,"SERPINA3"
"cell145517",0,0.02154706,"SERPINA3"
"cell145518",0,0,"SERPINA3"
"cell145519",0,0.0037619353,"SERPINA3"
"cell145520",0,0.0125152385,"SERPINA3"
"cell145523",0,0.0107144,"SERPINA3"
"cell145524",0,0.0204866,"SERPINA3"
"cell145525",0,0.0503308,"SERPINA3"
"cell145528",0,0.083594255,"SERPINA3"
"cell145529",0,0.011276376,"SERPINA3"
"cell145533",0,0.047743067,"SERPINA3"
"cell145536",0,0.06849659,"SERPINA3"
"cell145537",0,0.017510518,"SERPINA3"
"cell145538",0,0,"SERPINA3"
"cell145539",0,0.026630802,"SERPINA3"
"cell145540",0,0.06489026,"SERPINA3"
"cell145545",0,0,"SERPINA3"
"cell145546",0,0.01448949,"SERPINA3"
"cell145548",0,0.0097359065,"SERPINA3"
"cell145549",0,0,"SERPINA3"
"cell145550",0,0.008383947,"SERPINA3"
"cell145552",0,0.05148203,"SERPINA3"
"cell145556",0,0,"SERPINA3"
"cell145557",0,0.055974822,"SERPINA3"
"cell145558",0,0.052423317,"SERPINA3"
"cell145559",0,0.07013354,"SERPINA3"
"cell145561",3.02943483457487,0,"SERPINA3"
"cell145565",0,0.0027895214,"SERPINA3"
"cell145567",0,0.041454393,"SERPINA3"
"cell145568",0,0.04170278,"SERPINA3"
"cell145569",0,0.035517666,"SERPINA3"
"cell145570",0,0.034579977,"SERPINA3"
"cell145571",0,0,"SERPINA3"
"cell145572",0,0,"SERPINA3"
"cell145573",0,0.009205291,"SERPINA3"
"cell145574",0,0,"SERPINA3"
"cell145575",0,0.071201205,"SERPINA3"
"cell145577",0,0.031602193,"SERPINA3"
"cell145578",0,0,"SERPINA3"
"cell145579",0,0.017965361,"SERPINA3"
"cell145580",0,0.019130278,"SERPINA3"
"cell145585",0,0.00482589,"SERPINA3"
"cell145586",0,0.017072776,"SERPINA3"
"cell145588",0,0.06767328,"SERPINA3"
"cell145589",0,0,"SERPINA3"
"cell145590",0,0.029598987,"SERPINA3"
"cell145592",0,0.058474906,"SERPINA3"
"cell145594",0,0.0129266055,"SERPINA3"
"cell145596",0,0.05036941,"SERPINA3"
"cell145598",0,0.16473137,"SERPINA3"
"cell145599",0,0.00988996,"SERPINA3"
"cell145600",0,0.042594023,"SERPINA3"
"cell145601",0,0.0878972,"SERPINA3"
"cell145603",0,0.09193369,"SERPINA3"
"cell145606",0,0.04315809,"SERPINA3"
"cell145607",0,0.015000514,"SERPINA3"
"cell145608",0,0.010098827,"SERPINA3"
"cell145609",0,0.12916048,"SERPINA3"
"cell145612",0,0.031652886,"SERPINA3"
"cell145613",0,0.012577576,"SERPINA3"
"cell145614",0,0.11270461,"SERPINA3"
"cell145615",0,0.00812713,"SERPINA3"
"cell145616",0,0.15829031,"SERPINA3"
"cell145617",0,0.017444959,"SERPINA3"
"cell145620",0,0.19679795,"SERPINA3"
"cell145622",0,0.04002878,"SERPINA3"
"cell145623",0,0.12153747,"SERPINA3"
"cell145624",0,0.02355641,"SERPINA3"
"cell145625",0,0.0699754,"SERPINA3"
"cell145628",0,0.14063242,"SERPINA3"
"cell145633",0,0.26796624,"SERPINA3"
"cell145634",0,0.03268831,"SERPINA3"
"cell145636",0,0.03316554,"SERPINA3"
"cell145637",0,0.094313614,"SERPINA3"
"cell145639",0,0.09990751,"SERPINA3"
"cell145640",0,0.08122707,"SERPINA3"
"cell145641",0.900506714868571,0.2665278,"SERPINA3"
"cell145644",0,0.04905748,"SERPINA3"
"cell145645",0,0.05505855,"SERPINA3"
"cell145652",0,0.07666555,"SERPINA3"
"cell145653",0,0.21718422,"SERPINA3"
"cell145654",0,0.122171395,"SERPINA3"
"cell145655",0,0.13195841,"SERPINA3"
"cell145657",0,0.08306343,"SERPINA3"
"cell145658",0,0.045227755,"SERPINA3"
"cell145659",0,0.15216658,"SERPINA3"
"cell145660",0,0.10951289,"SERPINA3"
"cell145661",0.986587764895354,0.034765266,"SERPINA3"
"cell145665",1.21836762880007,0.46505103,"SERPINA3"
"cell145666",0,0.03647204,"SERPINA3"
"cell145667",0,0.12719831,"SERPINA3"
"cell145669",0,0.11487772,"SERPINA3"
"cell145670",0,0.033342957,"SERPINA3"
"cell145672",0,0.035746276,"SERPINA3"
"cell145673",0,0.02995463,"SERPINA3"
"cell145674",0,0.17923519,"SERPINA3"
"cell145675",0,0.046563573,"SERPINA3"
"cell145678",0,0.26883635,"SERPINA3"
"cell145679",0,0.4179654,"SERPINA3"
"cell145680",0,0.03519877,"SERPINA3"
"cell145682",0,0.040463325,"SERPINA3"
"cell145684",0,0.12405515,"SERPINA3"
"cell145687",0,0.07171473,"SERPINA3"
"cell145690",0,0.09649314,"SERPINA3"
"cell145692",0,0.023290798,"SERPINA3"
"cell145693",0,0.023431709,"SERPINA3"
"cell145694",0,0.06263416,"SERPINA3"
"cell145695",0,0.030517722,"SERPINA3"
"cell145696",0,0.046775967,"SERPINA3"
"cell145697",0,0.14960717,"SERPINA3"
"cell145698",0,0.072540484,"SERPINA3"
"cell145699",0,0.040429205,"SERPINA3"
"cell145700",0,0.051570427,"SERPINA3"
"cell145701",0,0.11835287,"SERPINA3"
"cell145703",0,0.049381714,"SERPINA3"
"cell145704",0,0.055111613,"SERPINA3"
"cell145705",0,0,"SERPINA3"
"cell145706",0,0.09733135,"SERPINA3"
"cell145710",0,0.181424,"SERPINA3"
"cell145711",0,0.09095384,"SERPINA3"
"cell145712",0,0.039944775,"SERPINA3"
"cell145713",0,0.09520034,"SERPINA3"
"cell145715",0,0.11080185,"SERPINA3"
"cell145718",0,0.03680131,"SERPINA3"
"cell145719",0,0.05107225,"SERPINA3"
"cell145721",0,0.043856952,"SERPINA3"
"cell145722",0,0.18924518,"SERPINA3"
"cell145724",0,0.058001112,"SERPINA3"
"cell145726",0,0.047273107,"SERPINA3"
"cell145727",0,0.07074175,"SERPINA3"
"cell145728",0,0.13644066,"SERPINA3"
"cell145729",0,0.056591023,"SERPINA3"
"cell145730",0,0.1545253,"SERPINA3"
"cell145732",0,0.12830845,"SERPINA3"
"cell145733",0,0.024107633,"SERPINA3"
"cell145734",0,0.04640023,"SERPINA3"
"cell145735",0,0.034547523,"SERPINA3"
"cell145736",0,0.061423313,"SERPINA3"
"cell145737",0,0.111752704,"SERPINA3"
"cell145739",0,0.07434121,"SERPINA3"
"cell145744",0,0.4970599,"SERPINA3"
"cell145752",0.612990256591074,1.299364,"SERPINA3"
"cell145753",2.92219941279725,1.6407244,"SERPINA3"
"cell145754",0,0.12980711,"SERPINA3"
"cell145755",0,0.3488972,"SERPINA3"
"cell145756",0,0.029828442,"SERPINA3"
"cell145761",0,0.07400391,"SERPINA3"
"cell145766",0.598581610147059,1.4675606,"SERPINA3"
"cell145767",0,0.1392759,"SERPINA3"
"cell145768",0,0.08406478,"SERPINA3"
"cell145769",0,0,"SERPINA3"
"cell145770",1.00999250499605,0.040524665,"SERPINA3"
"cell145772",0,0.11895176,"SERPINA3"
"cell145773",0,0.081092745,"SERPINA3"
"cell145774",1.15139736904293,0.04958431,"SERPINA3"
"cell145777",1.43612348257388,1.5565819,"SERPINA3"
"cell145778",0,0.13255525,"SERPINA3"
"cell145780",0,0.07738727,"SERPINA3"
"cell145781",0,0.04176982,"SERPINA3"
"cell145782",0,0.1824628,"SERPINA3"
"cell145783",1.36764625325269,0.77128345,"SERPINA3"
"cell145785",0,0.1631672,"SERPINA3"
"cell145786",0,0.036369912,"SERPINA3"
"cell145787",0,0.09011134,"SERPINA3"
"cell145788",0,0.1752923,"SERPINA3"
"cell145791",0,0,"SERPINA3"
"cell145792",0.948979197240872,0.11161011,"SERPINA3"
"cell145793",1.24966679160139,1.3006089,"SERPINA3"
"cell145794",0,0.2617645,"SERPINA3"
"cell145797",0,0.60535383,"SERPINA3"
"cell145798",0,0.16597335,"SERPINA3"
"cell145799",0,0.07188624,"SERPINA3"
"cell145800",0,0.7078295,"SERPINA3"
"cell145801",0,1.5784801,"SERPINA3"
"cell145803",0,0.04055396,"SERPINA3"
"cell145804",0,0.054295864,"SERPINA3"
"cell145805",0,1.1736128,"SERPINA3"
"cell145808",0.63071673410865,0.882662,"SERPINA3"
"cell145811",0,0.031980377,"SERPINA3"
"cell145812",0.989862074568224,1.7041422,"SERPINA3"
"cell145813",0,1.4542974,"SERPINA3"
"cell145818",0,0.040194128,"SERPINA3"
"cell145819",0,0.09063034,"SERPINA3"
"cell145821",0.367895296442607,0.39119834,"SERPINA3"
"cell145822",1.74458398156117,1.3263805,"SERPINA3"
"cell145824",0,0.32595992,"SERPINA3"
"cell145825",0,0.07073338,"SERPINA3"
"cell145827",0,0.28499755,"SERPINA3"
"cell145828",0.502395608453102,0.066284604,"SERPINA3"
"cell145829",0,0.104879834,"SERPINA3"
"cell145832",0.539505807235618,0.097625285,"SERPINA3"
"cell145833",1.89119173997793,0.9766758,"SERPINA3"
"cell145834",2.10664176240194,1.9366497,"SERPINA3"
"cell145835",1.00999250499605,1.7883285,"SERPINA3"
"cell145840",0,0.0430338,"SERPINA3"
"cell145843",1.85287870748803,0.23508048,"SERPINA3"
"cell145844",1.3137150476732,1.8309605,"SERPINA3"
"cell145845",1.84638398507751,1.52263,"SERPINA3"
"cell145846",0,0.070951216,"SERPINA3"
"cell145849",0,0.002631584,"SERPINA3"
"cell145851",0,0.13395831,"SERPINA3"
"cell145852",0,0.17894588,"SERPINA3"
"cell145853",0,0.025407434,"SERPINA3"
"cell145857",1.49650540038446,1.9326079,"SERPINA3"
"cell145859",0,0.040053304,"SERPINA3"
"cell145862",0.706815079101774,1.0225457,"SERPINA3"
"cell145864",0,0.08810717,"SERPINA3"
"cell145870",1.8823835129038,0.2994382,"SERPINA3"
"cell145872",0,0.023543647,"SERPINA3"
"cell145873",0,0.092078805,"SERPINA3"
"cell145878",2.57078078789909,1.5265936,"SERPINA3"
"cell145879",0,0.015474409,"SERPINA3"
"cell145880",0,0.20839348,"SERPINA3"
"cell145883",0,0.046209034,"SERPINA3"
"cell145885",0,0.017336255,"SERPINA3"
"cell145887",0,0.019921914,"SERPINA3"
"cell145889",0,0.16413102,"SERPINA3"
"cell145890",0,0.03630681,"SERPINA3"
"cell145891",0,0.24154921,"SERPINA3"
"cell145893",0.701919341338801,0.4476998,"SERPINA3"
"cell145894",0,1.4091371,"SERPINA3"
"cell145895",0,0.1137676,"SERPINA3"
"cell145900",0.620461923180687,1.7812134,"SERPINA3"
"cell145901",0,0.021524219,"SERPINA3"
"cell145902",0,0.01786697,"SERPINA3"
"cell145905",0,0.08595602,"SERPINA3"
"cell145907",1.56850792860422,1.4548126,"SERPINA3"
"cell145909",0,1.1077642,"SERPINA3"
"cell145910",0,1.6324319,"SERPINA3"
"cell145911",0,0.01820992,"SERPINA3"
"cell145914",0,0.073359385,"SERPINA3"
"cell145916",0.767604770895345,1.4282855,"SERPINA3"
"cell145918",0,0.010328636,"SERPINA3"
"cell145919",0,0.03658262,"SERPINA3"
"cell145920",0,0.05207637,"SERPINA3"
"cell145921",0,0.014783728,"SERPINA3"
"cell145924",0,0.20510851,"SERPINA3"
"cell145925",0,0.1333131,"SERPINA3"
"cell145926",0,0.07640518,"SERPINA3"
"cell145927",0,1.7216561,"SERPINA3"
"cell145929",1.99471515364069,1.0412086,"SERPINA3"
"cell145930",3.32918062400453,1.1059822,"SERPINA3"
"cell145931",0,0.05193117,"SERPINA3"
"cell145933",0.734149418796375,0.57114214,"SERPINA3"
"cell145934",0,0.015555227,"SERPINA3"
"cell145935",0,0.004864061,"SERPINA3"
"cell145939",0,0.043616462,"SERPINA3"
"cell145941",0,0.016605569,"SERPINA3"
"cell145943",0,0.021255216,"SERPINA3"
"cell145944",1.87366810582153,1.1318887,"SERPINA3"
"cell145946",0,0.54067147,"SERPINA3"
"cell145947",0,0.023673106,"SERPINA3"
"cell145948",0,0.05540029,"SERPINA3"
"cell145949",1.59827051948344,1.6097866,"SERPINA3"
"cell145952",0,0.01734667,"SERPINA3"
"cell145953",0,0.026650077,"SERPINA3"
"cell145954",0,0.052884486,"SERPINA3"
"cell145956",0,0.046492156,"SERPINA3"
"cell145958",0.925513043091664,1.906092,"SERPINA3"
"cell145959",0,0.059610095,"SERPINA3"
"cell145961",0,0.053580303,"SERPINA3"
"cell145963",0,0.046612903,"SERPINA3"
"cell145964",0,0.01856761,"SERPINA3"
"cell145965",0,0.042295467,"SERPINA3"
"cell145966",0,0,"SERPINA3"
"cell145968",1.29416145786268,1.4289188,"SERPINA3"
"cell145969",0,0.014290178,"SERPINA3"
"cell145974",0,0.08483692,"SERPINA3"
"cell145976",0,0.051700093,"SERPINA3"
"cell145979",1.79128249834696,1.8416697,"SERPINA3"
"cell145980",0,0.032813545,"SERPINA3"
"cell145981",0,0,"SERPINA3"
"cell145982",0,0.02525316,"SERPINA3"
"cell145983",0,0.12264945,"SERPINA3"
"cell145984",0,0.35879633,"SERPINA3"
"cell145985",1.50444410186115,1.2190878,"SERPINA3"
"cell145987",0,0.07796794,"SERPINA3"
"cell145988",2.44920816633948,1.4397572,"SERPINA3"
"cell145989",0,0.03860256,"SERPINA3"
"cell145991",0,0.0433343,"SERPINA3"
"cell145992",1.76056130979495,1.5342858,"SERPINA3"
"cell145994",0,0.03556448,"SERPINA3"
"cell145995",0,0.039043225,"SERPINA3"
"cell145996",0,0.2196015,"SERPINA3"
"cell145997",0,0.0026496858,"SERPINA3"
"cell145998",0,0.06598576,"SERPINA3"
"cell145999",0,0,"SERPINA3"
"cell146004",0,0.022125492,"SERPINA3"
"cell146005",0,0.034189902,"SERPINA3"
"cell146007",0,0.022481805,"SERPINA3"
"cell146009",0,0.0049326657,"SERPINA3"
"cell146010",0,0.086455725,"SERPINA3"
"cell146012",2.90949346296237,1.1258967,"SERPINA3"
"cell146013",0,0.0296542,"SERPINA3"
"cell146014",0,0.019223088,"SERPINA3"
"cell146019",0,0.010401944,"SERPINA3"
"cell146020",0,0.40622178,"SERPINA3"
"cell146022",0,0.00297471,"SERPINA3"
"cell146023",0,0.015715731,"SERPINA3"
"cell146024",0,0.028265119,"SERPINA3"
"cell146026",3.11714250035906,1.4696957,"SERPINA3"
"cell146027",0,0.91544217,"SERPINA3"
"cell146028",0,0.047482684,"SERPINA3"
"cell146029",0,1.285211,"SERPINA3"
"cell146030",0,0.020776039,"SERPINA3"
"cell146031",0,0.3802218,"SERPINA3"
"cell146033",0,0.04190146,"SERPINA3"
"cell146035",0.989862074568224,0.6350312,"SERPINA3"
"cell146036",0,0.022001786,"SERPINA3"
"cell146037",0,0.21312693,"SERPINA3"
"cell146038",0,0.025687817,"SERPINA3"
"cell146041",0,0.12565349,"SERPINA3"
"cell146042",0,0.23755236,"SERPINA3"
"cell146045",0,0.015861316,"SERPINA3"
"cell146046",0,0.045279827,"SERPINA3"
"cell146048",0,0.07601592,"SERPINA3"
"cell146049",0,0.038270786,"SERPINA3"
"cell146050",0,0.012182856,"SERPINA3"
"cell146051",0,0.03197018,"SERPINA3"
"cell146053",0,0.10615813,"SERPINA3"
"cell146055",0,0.047407173,"SERPINA3"
"cell146056",0,0.06793683,"SERPINA3"
"cell146059",0.802202335445113,2.1354644,"SERPINA3"
"cell146060",0.591631854885017,0.19198072,"SERPINA3"
"cell146061",2.05692485901208,1.4289423,"SERPINA3"
"cell146062",0,0.022339627,"SERPINA3"
"cell146066",0,0.14292987,"SERPINA3"
"cell146067",0,0.061491247,"SERPINA3"
"cell146068",0,0.035237875,"SERPINA3"
"cell146069",0,0.029325975,"SERPINA3"
"cell146071",0,1.2978181,"SERPINA3"
"cell146073",0,0.26281935,"SERPINA3"
"cell146074",0,0.06720161,"SERPINA3"
"cell146075",0,0.060364556,"SERPINA3"
"cell146076",2.80131351480942,1.3464669,"SERPINA3"
"cell146078",0,0.02093174,"SERPINA3"
"cell146081",0,0.12560424,"SERPINA3"
"cell146082",0,0.095302835,"SERPINA3"
"cell146083",0,0.03374897,"SERPINA3"
"cell146085",0,0.013677299,"SERPINA3"
"cell146087",0,0.119504325,"SERPINA3"
"cell146092",0,0.015923312,"SERPINA3"
"cell146095",0.879420700394755,1.637843,"SERPINA3"
"cell146096",0,0.025957126,"SERPINA3"
"cell146097",0,0.037374586,"SERPINA3"
"cell146098",0,0.0040138545,"SERPINA3"
"cell146099",0,0.020080356,"SERPINA3"
"cell146100",0,0.021479,"SERPINA3"
"cell146102",2.27451159580895,1.463456,"SERPINA3"
"cell146104",0,1.3339665,"SERPINA3"
"cell146105",0,0.02709026,"SERPINA3"
"cell146107",0,0.03872189,"SERPINA3"
"cell146113",0,0.11109815,"SERPINA3"
"cell146115",0,0.037761774,"SERPINA3"
"cell146116",0,0.108278155,"SERPINA3"
"cell146117",0,0.09156416,"SERPINA3"
"cell146118",0,0.092647895,"SERPINA3"
"cell146120",0,0.02196368,"SERPINA3"
"cell146121",0,0,"SERPINA3"
"cell146122",1.16048603270836,1.2145579,"SERPINA3"
"cell146126",0,0.02716579,"SERPINA3"
"cell146127",0,0.03331116,"SERPINA3"
"cell146128",1.97983459734521,1.395464,"SERPINA3"
"cell146129",0,0.034298338,"SERPINA3"
"cell146131",0,0.025467832,"SERPINA3"
"cell146134",1.51788124603272,0.92067397,"SERPINA3"
"cell146135",0,0.018965378,"SERPINA3"
"cell146136",0,0.02914427,"SERPINA3"
"cell146137",0,0.026650447,"SERPINA3"
"cell146138",0,0.010713125,"SERPINA3"
"cell146139",0,0.023472793,"SERPINA3"
"cell146140",1.18868325921738,1.3541608,"SERPINA3"
"cell146141",0,0.014373145,"SERPINA3"
"cell146142",0,0.039253343,"SERPINA3"
"cell146143",0,0.043223348,"SERPINA3"
"cell146145",0.783497254738336,1.1757735,"SERPINA3"
"cell146146",0,0.056372464,"SERPINA3"
"cell146149",0,0.016099669,"SERPINA3"
"cell146152",2.31629023615225,0.95483226,"SERPINA3"
"cell146154",0,0.040838305,"SERPINA3"
"cell146155",2.3525512786809,1.5906851,"SERPINA3"
"cell146158",0,0.04719829,"SERPINA3"
"cell146159",0,0.037489425,"SERPINA3"
"cell146160",0,0.029244078,"SERPINA3"
"cell146162",0,0.37189606,"SERPINA3"
"cell146163",0,0.017360568,"SERPINA3"
"cell146164",0,0.06572503,"SERPINA3"
"cell146165",0.808642641200421,1.2518116,"SERPINA3"
"cell146166",0,0.022059191,"SERPINA3"
"cell146167",0,0.07934996,"SERPINA3"
"cell146168",2.0814366922614,1.3249339,"SERPINA3"
"cell146169",0,0.057717502,"SERPINA3"
"cell146170",0,0.0664115,"SERPINA3"
"cell146172",0,0.05023538,"SERPINA3"
"cell146176",0,0.014642534,"SERPINA3"
"cell146177",0,0.40311614,"SERPINA3"
"cell146178",2.95330188064136,1.334617,"SERPINA3"
"cell146179",0,0.015349343,"SERPINA3"
"cell146181",0,0.060293037,"SERPINA3"
"cell146183",0,0.09608042,"SERPINA3"
"cell146184",0,0.24082859,"SERPINA3"
"cell146187",0,0.06632741,"SERPINA3"
"cell146188",0,0.40187296,"SERPINA3"
"cell146189",0,0.19640768,"SERPINA3"
"cell146190",0,0.061699778,"SERPINA3"
"cell146191",2.30567304184649,1.1191987,"SERPINA3"
"cell146192",2.76089016308243,0.6903087,"SERPINA3"
"cell146194",0,0.0641821,"SERPINA3"
"cell146195",0,0.038734835,"SERPINA3"
"cell146196",0,0.05836602,"SERPINA3"
"cell146197",2.08975973254127,0.81108874,"SERPINA3"
